ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,HIGH_CONCENTRATION,CONCENTRATION_IS_NEGATIVE_ONE,CONCENTRATION_PPM
6171,Dietary Supplement/Medications/Remedy,Zhonghua Niubian,Arsenic,-1.0,ppm,ZHANSHENG WEIGE CHAOYUE XILISHI,UNITED STATES,2022-03-08,False,True,-1.0
6172,Dietary Supplement/Medications/Remedy,Zhonghua Niubian,Cadmium,-1.0,ppm,ZHANSHENG WEIGE CHAOYUE XILISHI,UNITED STATES,2022-03-08,False,True,-1.0
6173,Dietary Supplement/Medications/Remedy,Zhonghua Niubian,Lead,-1.0,ppm,ZHANSHENG WEIGE CHAOYUE XILISHI,UNITED STATES,2022-03-08,False,True,-1.0
6174,Dietary Supplement/Medications/Remedy,Zhonghua Niubian,Mercury,-1.0,ppm,ZHANSHENG WEIGE CHAOYUE XILISHI,UNITED STATES,2022-03-08,False,True,-1.0
6175,Food-Spice,Hot Curry,Lead,-1.0,ppm,Grace,CANADA,2022-03-09,False,True,-1.0
6176,Other,Indoor plant soil,Lead,40.0,MG/KG-DRY,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-09,True,False,40.0
6177,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-10,False,True,-1.0
6178,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-10,False,True,-1.0
6179,Food-Spice,Coriander powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-10,False,True,-1.0
6180,Toys/Children's Products,Toy elephant,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-10,False,True,-1.0
6181,Dietary Supplement/Medications/Remedy,Mejoradito,Lead,5.4,ppm,Bayer,MEXICO,2022-03-14,True,False,5.4
6182,Food Other,CHOWMEIN,Lead,-1.0,ppm,Edward B. Beharry & Company Ltd.,GUYANA,2022-03-16,False,True,-1.0
6183,Food Other,Cassareep,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,THAILAND,2022-03-16,False,True,-1.0
6184,Dietary Supplement/Medications/Remedy,Multivitamins Everyday Health,Lead,-1.0,ppm,Seven Seas Ltd,UNITED KINGDOM,2022-03-16,False,True,-1.0
6185,Dietary Supplement/Medications/Remedy,Bicozin,Lead,-1.0,ppm,Square Pharmaceuticals LTD,BANGLADESH,2022-03-17,False,True,-1.0
6186,Tableware/Pottery,Small Silver metal pot,Lead,-1.0,MG/CM^2,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-17,False,True,
6187,Tableware/Pottery,Large silver metal pot,Lead,0.5,MG/CM^2,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-17,False,False,
6188,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-21,False,True,-1.0
6189,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-21,False,True,-1.0
6190,Food-Spice,Coriander powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-21,False,True,-1.0
6191,Food Other,Maggi 2-minute noodles,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-21,False,True,-1.0
6192,Food-Spice,Turmeric powder,Lead,0.86,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-22,False,False,0.86
6193,Food-Candy,Pineapple Gummy Candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2022-03-23,False,True,-1.0
6194,Cosmetics,Acne Treatment (with 10% sulfur),Lead,-1.0,ppm,De La Cruz Products,UNITED STATES,2022-03-23,False,True,-1.0
6195,Cosmetics,Acne Treatment (with 10% sulfur),Mercury,-1.0,ppm,De La Cruz Products,UNITED STATES,2022-03-23,False,True,-1.0
6196,Cosmetics,Geisha Lightening Cream with Kojic Acid,Lead,-1.0,ppm,TOKYO SAN,LEBANON,2022-03-23,False,True,-1.0
6197,Cosmetics,Geisha Lightening Cream with Kojic Acid,Mercury,-1.0,ppm,TOKYO SAN,LEBANON,2022-03-23,False,True,-1.0
6198,Cosmetics,Deluxe Nadinola Bleaching Cream,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2022-03-23,False,True,-1.0
6199,Cosmetics,Deluxe Nadinola Bleaching Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2022-03-23,False,True,-1.0
6200,Cosmetics,Facial Fade Lightening Cream,Lead,-1.0,ppm,DAGGETT & RAMSDELL,UNITED STATES,2022-03-23,False,True,-1.0
6201,Cosmetics,Facial Fade Lightening Cream,Mercury,-1.0,ppm,DAGGETT & RAMSDELL,UNITED STATES,2022-03-23,False,True,-1.0
6202,Food-Spice,Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-23,False,True,-1.0
6203,Food-Spice,Fish Seasoning,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-23,False,True,-1.0
6204,Food-Spice,Chile Piquin Molido (Ground Piquin Pods),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2022-03-23,False,True,-1.0
6205,Cosmetics,Turtle Cream Skin Cream (Crema de Tortuga),Mercury,-1.0,ppm,"Promeko, Inc.",UNITED STATES,2022-03-24,False,True,-1.0
6206,Cosmetics,Super lightening treating lotion,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,JAPAN,2022-03-24,False,True,-1.0
6207,Cosmetics,Omic Gel Plus Skincare Extreme Brightening System,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-03-24,False,True,-1.0
6208,Cosmetics,Huile de beaute Extrait de Carotte et d'Abricot,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,COTE D'IVOIRE,2022-03-24,False,True,-1.0
6209,Cosmetics,Omic+ Brightening Cream,Mercury,-1.0,ppm,MH/COS/NKD/C-68,INDIA,2022-03-24,False,True,-1.0
6210,Cosmetics,Pretty White! Intensive Clarifying Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,ITALY,2022-03-24,False,True,-1.0
6211,Dietary Supplement/Medications/Remedy,Tierra Santa (Holy Land),Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,False,True,-1.0
6212,Dietary Supplement/Medications/Remedy,Tierra Santa (Holy Land),Lead,4.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,False,False,4.2
6213,Dietary Supplement/Medications/Remedy,Tierra Santa (Holy Land),Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,False,True,-1.0
6214,Dietary Supplement/Medications/Remedy,Tierra Santa,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-03-24,False,True,-1.0
6215,Dietary Supplement/Medications/Remedy,Tierra Santa,Lead,4.7,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-03-24,False,False,4.7
6216,Dietary Supplement/Medications/Remedy,Tierra Santa,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-03-24,False,True,-1.0
6217,Food-Spice,Chile Molido (Ground Hot Chili Pepper),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,False,True,-1.0
6218,Food-Spice,Chile Piquin Molido (Ground Hot Pepper),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,False,True,-1.0
6219,Food-Spice,Achiote Molido (Ground Annato Seeds),Lead,0.24,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,False,False,0.24
6220,Food-Spice,Oregano Molido,Lead,0.36,ppm,"Molino Food Livel, SRL",DOMINICAN REPUBLIC,2022-03-24,False,False,0.36
6221,Food-Spice,Mezcla de Especias Relajo Mix,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,False,True,-1.0
6222,Food-Spice,Mezcla de Especias Relajo Mix,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,False,True,-1.0
6223,Food-Spice,Tequesquite,Lead,5.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-03-24,True,False,5.7
6224,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-25,False,True,-1.0
6225,Food-Spice,Chili powder,Lead,1.9,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-25,False,False,1.9
6226,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-03-25,False,True,-1.0
6227,Food Other,Mr. Twist potato snacks,Lead,-1.0,ppm,"Bombay Sweets & Co, LTD",BANGLADESH,2022-03-25,False,True,-1.0
6228,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-03-25,False,True,-1.0
6229,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-03-25,False,True,-1.0
6230,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-03-25,False,True,-1.0
6231,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-03-25,False,True,-1.0
6232,Food-Candy,Kakawa choc,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-03-28,False,True,-1.0
6233,Religious powder,Orange sindoor powder,Lead,870000.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-03-28,True,False,870000.0
6234,Food-Candy,Leche y Miel,Lead,-1.0,ppm,Universal SweetIndustries S.A.,ECUADOR,2022-03-29,False,True,-1.0
6235,Food-Candy,Tamarindo Xtraacid,Lead,0.58,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-03-29,False,False,0.58
6236,Food-Candy,Menta Glacial,Lead,-1.0,ppm,Universal Sweet Industries S.A.,ECUADOR,2022-03-29,False,True,-1.0
6237,Food Other,Coriander,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-01,False,True,-1.0
6238,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-01,False,True,-1.0
6239,Food-Spice,Red Pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-01,False,True,-1.0
6240,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-01,False,True,-1.0
6241,Food Other,Takis Fuego,Lead,-1.0,ppm,Barcel USA LLC,UNITED STATES,2022-04-06,False,True,-1.0
6242,Tableware/Pottery,Copper Cup From Bangladesh (Kansa),Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-07,True,False,
6243,Tableware/Pottery,Small Clay Dish,Lead,0.1,MG/CM^2,UNKNOWN OR NOT STATED,UNITED STATES,2022-04-07,False,False,
6244,Food Other,Ghee (Clarified Butter) From Bangladesh,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-07,False,True,-1.0
6245,Food-Spice,Lemongrass,Lead,3.7,ppm,UNKNOWN OR NOT STATED,JAMAICA,2022-04-13,False,False,3.7
6246,Food-Spice,Spiritweed,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2022-04-13,False,True,-1.0
6247,Food-Candy,Kumbaya,Lead,1.2,ppm,UNKNOWN OR NOT STATED,ZIMBABWE,2022-04-13,False,False,1.2
6248,Food Other,Tapiorica Brand Smoothie-Apple,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-04-14,False,True,-1.0
6249,Food Other,Chana Chur (Snack),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-16,False,True,-1.0
6250,Food-Spice,Chilli Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-16,False,True,-1.0
6251,Cosmetics,Fade Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2022-04-21,False,True,-1.0
6252,Dietary Supplement/Medications/Remedy,"Mebendazol, Quinfamida",Arsenic,-1.0,ppm,Janssen-Cilag,MEXICO,2022-04-21,False,True,-1.0
6253,Dietary Supplement/Medications/Remedy,"Mebendazol, Quinfamida",Lead,-1.0,ppm,Janssen-Cilag,MEXICO,2022-04-21,False,True,-1.0
6254,Dietary Supplement/Medications/Remedy,"Mebendazol, Quinfamida",Mercury,-1.0,ppm,Janssen-Cilag,MEXICO,2022-04-21,False,True,-1.0
6255,Dietary Supplement/Medications/Remedy,Musk Crystals Almiscle,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6256,Dietary Supplement/Medications/Remedy,Musk Crystals Almiscle,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6257,Dietary Supplement/Medications/Remedy,Musk Crystals Almiscle,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6258,Dietary Supplement/Medications/Remedy,Maca Plus,Arsenic,-1.0,ppm,CGS General Distribution S.A.C.,PERU,2022-04-21,False,True,-1.0
6259,Dietary Supplement/Medications/Remedy,Maca Plus,Lead,0.26,ppm,CGS General Distribution S.A.C.,PERU,2022-04-21,False,False,0.26
6260,Dietary Supplement/Medications/Remedy,Maca Plus,Mercury,-1.0,ppm,CGS General Distribution S.A.C.,PERU,2022-04-21,False,True,-1.0
6261,Dietary Supplement/Medications/Remedy,Femenina Women's Care Blend,Arsenic,-1.0,ppm,CGS General Distribution SAC,PERU,2022-04-21,False,True,-1.0
6262,Dietary Supplement/Medications/Remedy,Femenina Women's Care Blend,Lead,-1.0,ppm,CGS General Distribution SAC,PERU,2022-04-21,False,True,-1.0
6263,Dietary Supplement/Medications/Remedy,Femenina Women's Care Blend,Mercury,-1.0,ppm,CGS General Distribution SAC,PERU,2022-04-21,False,True,-1.0
6264,Food-Spice,Hoja Santa,Lead,0.31,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,False,0.31
6265,Food-Spice,Hoja Santa (Saint Leaf),Lead,0.52,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,False,0.52
6266,Food-Spice,Hoja Santa,Lead,0.36,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,False,0.36
6267,Food-Spice,Hoja Santa (Saint Leaf),Lead,0.56,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,False,0.56
6268,Food-Spice,Hoja Santa (Saint Leaf),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6269,Food Other,Anelina (Artificial Food Coloring),Lead,-1.0,ppm,Layar S.A. de C.V.,MEXICO,2022-04-21,False,True,-1.0
6270,Food-Spice,Curcuma (Turmeric),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6271,Food-Spice,Comino Molino (Ground Cumin),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6272,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6273,Food-Spice,Ablandador,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6274,Food-Spice,Enpanizar,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6275,Food-Spice,Five Spice Powder,Lead,1.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,False,1.4
6276,Food-Spice,Chile para pozole,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-21,False,True,-1.0
6277,Cosmetics,Kajal eyeliner,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,NEPAL,2022-04-22,False,True,-1.0
6278,Food-Spice,Curcuma Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,True,-1.0
6279,Food-Spice,Piquin Molido (Chili Powder),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,True,-1.0
6280,Food-Spice,Tequesquite,Arsenic,0.96,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-04-22,False,False,0.96
6281,Food-Spice,Tequesquite,Lead,1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-04-22,False,False,1.0
6282,Food-Spice,Tequesquite,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-04-22,False,True,-1.0
6283,Food-Spice,"Dried ""Mexican Leaves"" Hojas Santas",Lead,0.61,ppm,UNKNOWN OR NOT STATED,MEXICO,2022-04-22,False,False,0.61
6284,Food-Spice,Comino Molido,Lead,0.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,False,0.3
6285,Dietary Supplement/Medications/Remedy,Tierra Santa,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,True,-1.0
6286,Dietary Supplement/Medications/Remedy,Tierra Santa,Lead,4.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,False,4.3
6287,Dietary Supplement/Medications/Remedy,Tierra Santa,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,True,-1.0
6288,Food-Spice,Comino Molido (Ground cumin),Lead,0.46,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,False,0.46
6289,Food-Spice,Tequesquite (Natural Mineral Salt),Arsenic,5.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,True,False,5.6
6290,Food-Spice,Tequesquite (Natural Mineral Salt),Lead,4.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,False,4.0
6291,Food-Spice,Tequesquite (Natural Mineral Salt),Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-22,False,True,-1.0
6292,Food-Spice,Red chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-25,False,True,-1.0
6293,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-25,False,True,-1.0
6294,Food Other,Lentils,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-25,False,True,-1.0
6295,Food Other,Orange lentils,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-04-25,False,True,-1.0
6296,Food-Spice,Chili,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-04-27,False,True,-1.0
6297,Food-Spice,Fruit Chaat,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-04-27,False,True,-1.0
6298,Food-Spice,Chicken Tikka,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-04-27,False,True,-1.0
6299,Food-Spice,Meat Masal,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-04-27,False,True,-1.0
6300,Food-Spice,Danedar,Lead,-1.0,ppm,Tapal,PAKISTAN,2022-04-27,False,True,-1.0
6301,Food-Spice,Garlic Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-04-27,False,True,-1.0
6302,Cosmetics,Nail Polish O.P.I Nail LacQuer,Lead,3.1,ppm,OPI Product INC,UNITED STATES,2022-04-27,False,False,3.1
6303,Cosmetics,Color Club,Lead,-1.0,ppm,Nail Lacquer,UNITED STATES,2022-04-27,False,True,-1.0
6304,Food-Spice,Cumin power,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-29,False,True,-1.0
6305,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-29,False,True,-1.0
6306,Food-Spice,Red Chili,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-29,False,True,-1.0
6307,Food-Spice,Garam masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-29,False,True,-1.0
6308,Food-Spice,Corriander leaves,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-04-29,False,True,-1.0
6309,Food Other,Vegetable Oil with Annatto,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2022-05-02,False,True,-1.0
6310,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-05-04,False,True,-1.0
6311,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2022-05-04,False,True,-1.0
6312,Food-Spice,Ground cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2022-05-04,False,True,-1.0
6313,Food-Spice,Red Chilli Powdered,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-09,False,True,-1.0
6314,Food-Spice,Black pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-09,False,True,-1.0
6315,Food-Spice,Mustard,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-09,False,True,-1.0
6316,Food-Spice,Chilli,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-09,False,True,-1.0
6317,Food-Spice,Mix spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-09,False,True,-1.0
6318,Food Other,Rice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-09,False,True,-1.0
6319,Food-Spice,Dried Chilli,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-09,False,True,-1.0
6320,Food-Spice,Chilli Powder,Lead,-1.0,MG/L,Square Food & Beverage LLC,BANGLADESH,2022-05-11,False,True,-1.0
6321,Food-Spice,Coriander,Lead,-1.0,ppm,Square Food & Beverage LLC,BANGLADESH,2022-05-11,False,True,-1.0
6322,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,Square Food & Beverage LLC,BANGLADESH,2022-05-11,False,True,-1.0
6323,Food Other,Fried Vermicelli,Lead,-1.0,ppm,Well Food & Beverage Comp Ltd,BANGLADESH,2022-05-11,False,True,-1.0
6324,Dietary Supplement/Medications/Remedy,Digestive supplement,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-11,False,True,-1.0
6325,Dietary Supplement/Medications/Remedy,Digestive supplement,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-11,False,True,-1.0
6326,Dietary Supplement/Medications/Remedy,Baby Formula,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2022-05-11,False,True,-1.0
6327,Other,Soil,Lead,240.0,MG/KG-DRY,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-11,True,False,240.0
6328,Tableware/Pottery,Ceramic glazed casserole dish,Lead,16.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,True,False,
6329,Tableware/Pottery,Ceramic oval glazed casserole dish,Lead,9.7,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,True,False,
6330,Tableware/Pottery,Glazed ceramic bowl,Lead,9.6,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,True,False,
6331,Tableware/Pottery,Glazed ceramic mug,Lead,3.1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,False,False,
6332,Tableware/Pottery,Glazed ceramic mug,Lead,0.0037,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,False,False,0.0037
6333,Tableware/Pottery,Glazed ceramic mug,Lead,1.4,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,False,False,
6334,Tableware/Pottery,Glazed ceramic mug - Interior Scrape,Lead,1.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,False,False,1.9
6335,Tableware/Pottery,Glazed ceramic mug - Exterior Scrape,Lead,140.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,True,False,140.0
6336,Cosmetics,Pink Lipstick,Lead,-1.0,ppm,L.A Colors,UNITED STATES,2022-05-17,False,True,-1.0
6337,Food-Spice,Dry red chili,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-17,False,True,-1.0
6338,Food-Spice,Biryani,Lead,-1.0,ppm,National,PAKISTAN,2022-05-17,False,True,-1.0
6339,Food-Spice,Chana Masala,Lead,-1.0,ppm,Shan,PAKISTAN,2022-05-17,False,True,-1.0
6340,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-18,False,True,-1.0
6341,Food-Spice,Cumin powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-18,False,True,-1.0
6342,Food-Spice,Garam masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-18,False,True,-1.0
6343,Food Other,Grain Free Puffs,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6344,Cosmetics,Clear Quick Paris Whitening Milk Soap,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,FRANCE,2022-05-19,False,True,-1.0
6345,Cosmetics,Deluxe Nadinola Bleaching Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2022-05-19,False,True,-1.0
6346,Cosmetics,Clair White Original Lightening Cream with Retinyl Palmitate,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2022-05-19,False,True,-1.0
6347,Cosmetics,Mena Natural White Pearl Cream,Mercury,0.33,ppm,"Re-x products Co., ltd.",THAILAND,2022-05-19,False,False,0.33
6348,Cosmetics,Belo Essentials Day Cover Whitening Vitamin Cream with SPF 15,Mercury,-1.0,ppm,"Intelligent Skin Care, Inc.",PHILIPPINES,2022-05-19,False,True,-1.0
6349,Cosmetics,Original Likas Papaya Skin Whitening Herbal Soap,Mercury,-1.0,ppm,"Trinidad Cosmetics Laboratory, Inc.",PHILIPPINES,2022-05-19,False,True,-1.0
